234.36,6.50999999999999,22.7412,34.9524,24.8526,39.7368,0.6317,0.9709,0.69035,1.1038,0.130718954248366,36,18,1,38,20,16,28,3,0.0789473684210526,0,16,18,18,0,0,0,0,0,0,0,0,0,50,50,0,0,0,4,14,0,3,6,18,14,2,0.777777777777778,0.285714285714286,1.28571428571429,1,0.333333333333333,0,0,3,0,0,0,2,0,0,3,0.8,0,0,92.9939233968646,0,0,0,104.807271813154,0,0,94,174,174,94,267.33,182.764784,112,208,208,112,321.7,218.168008,8.66666666666667,6.75,4.11111111111111,2.54166666666667,14,27,2.34520787991171,13.8108276100599,2.07692307692308,2.15387425708073,0.269085408253814,36,5,1.01890664690231,29,74.2387182554159,4.17978327611542,5.29068973400419,0.8,124,6.88888888888889,1.02469135802469,11.1604938271605,47,292,52,2.26078455829785,2532,3458,2554,4553,17.5859499358706,268,6209,11.2823681818182,4.815190179368,2.02515547128057,3.01815269272805,0.556547619047619,0.336338320548847,0.204838066320457,0.125398863289742,0.317611489040061,0.36837962962963,4.1965340765936,17.8087844309263,32.8333333333333,1.82407407407407,13.3935409008561,11.2294744795876,0.00473220193979223,0.0000408249578418761,0.0000243492339559391,2.85622089500816E-6,7.32407407407408,6.66025059233067,1.67625270036185E-8,0.000136597595028438,5,1.15831250040064,3.04452243772342,4.55387689160054,5.41610040220442,6.30078579466324,7.19218205871325,8.09162741160107,8.99255742690407,9.89701666140582,10.8012272735154,11.7074637592741,3.71357206670431,0,5.00394630594546,0,6.53524127101366,0,8.18785544369562,0,9.90653291072209,3.04452243772342,3.3322045101752,3.66356164612965,3.98898404656427,4.29045944114839,4.34380542185368,4.45434729625351,4.49980967033027,4.49980967033027,4.20469261939097,3.36729582998647,4.0342406381524,4.76537393752843,5.4858337402191,6.17528237975602,6.58024897796495,7.06441174527399,7.49664376720949,7.89699438236156,7.92826806621405,12.2256840780792,6.69950034016168,10.226135339398,1.52640268977899,3.52663499923634,3.64830409574985,2.96279358913201,12.3720327201867,8.89817814776692,7.45856802867037,6.53213893098522,5.75965576723986,5.11574355206966,0.687335151121484,0.444908907388346,0.276243260321125,0.171898392920664,0.10867275032528,0.0710519937787453,10.8174727662663,6.7927109793487,4.90596359634874,3.65337997878614,2.7056753307883,2.05526815833309,0.600970709237015,0.339635548967435,0.181702355420324,0.0961415783891088,0.0510504779394019,0.0285453910879595,12.3720327201867,8.89817814776692,7.45856802867036,6.53213893098522,5.75965576723986,5.11574355206966,53.3890688866015,3.04217981147394,134.310702083294,6.7927109793487,8.89817814776692,5.53408879222563,6.57718498112118,186.117300051923,36,1,2.87076310057724,7.06205085607132,3.19715972342415,4.13703734964166,439.226754388318,4018.30693710458,1.13496997460394,4.12756715711693,18,1,75.0586500259616,2.79162521620152,1.59432701704256,25.4945551720098,0.297465208283819,0.436949137000837,0.90822023926802,1,2.5147034725828,3.46758576491053,4.14895590415999,4.53784479304888,4.81562257082666,36,90.5293250129808,124.833087536779,149.36241254976,163.36241254976,173.36241254976,0.193426403617271,0.486410048865553,0.670722643741086,0.80251761930831,0.877738998492804,0.931468555053157,4.16992500144231,2.65522152885951,1.70233923653179,1.02096909728232,0.632080208393429,0.354302430615651,0.18104259678004,0.455268446808175,0.627780731436904,0.751137750815005,0.821543205118354,0.871832815335032,44.4908907388346,12.204682694317,0.678037927462054,1.95574768706733,2.47633290333684,0.13757405018538,4.95266580667367,24.409365388634,1.35607585492411,9.15249937228633,3.83335175143184,3.73801878261373,0.207667710145207,1.03075466268589,0.0635743351984635,0.00353190751102575,19.4215122400515,1.07897290222508,2.31890947716717,569,3.71895424836601,63.2222222222222,58.4634920634921,0.34280929122391,0.0171404645611955,1.71404645611955,7.39141523467536,65.8132099817185,3.65628944342881,3.27296353256974,65.8132099817185,3.65628944342881,90.7520113006559,131.626419963437,7.31257888685761,20.6126484201868,65.8132099817185,8.58429093494873,12.4839808590567,16.7722077291382,20.9250899441552,25.124174418983,398.823529411765,36.498327764868,2.03403273210067,5.31811999384421,40,2.22222222222222,2.88370798439033,5.22758578481632,0.290421432489795,5.11833374638293,25.3203702356868,1.40668723531593,18.49575497841,6.2481267213783,4.90527477843843,6.24416690066374,7.66058546170326,9.12706745278236,10.6303837731424,4.24264068711929,0.235702260395516,1.12974525459298,4.24264068711929,0.235702260395516,1.12974525459298,19.4665705356915,1.08147614087175,2.3207210059306,0.988686460862991,46.5606417618553,19.9560658931593,0.997803294657963,99.7803294657963,2.01552211279031,5.5901530348932,0.310564057494067,1.34536265497192,0.0555555555555556,2,11.1803060697864,0.621128114988133,3.19288395441666,3.15099213836324,2.22161603046038,0,1.91592356573413,2.22044604925031E-16,1.75315813440788,4.21070184977108,0.233927880542838,1.12383808398653,0.0152384337389565,0.00084657965216425,19.4429574173986,1.08016430096659,2.31977218502258,33.152408037289,0.216682405472477,3.68360089303211,5.40487066582326,0.270243533291163,27.0243533291163,3.35604565791862,11.8413487399477,0.65785270777487,1.93212210910404,3.97524164279356,0.220846757932975,5.85220111207076,23.6826974798953,1.31570541554974,9.03994344660982,4.44468702100316,3.81545653882834,4.11735072753269,5.80014044585567,6.92786907349142,8.34774724843548,3.65592445252793,0.203106914029329,1.01339498289815,0.0441851575340685,0.00245473097411492,19.4252634623381,1.07918130346323,2.3190604520271,1749,11.4313725490196,194.333333333333,18.6287363780011,0.104579232383416,0.00522896161917078,0.522896161917078,9.36460533098761,196.673774848236,10.926320824902,4.12874361625119,195.536607916571,10.863144884254,251.597807524059,393.347549696473,21.852641649804,40.2291412339828,195.536607916571,10.6729242525157,15.7999743020947,21.1099715949155,26.3767797485634,31.655042459217,55.7275197025197,0.36423215491843,6.1919466336133,632.290476190476,3.57701923642432,0.178850961821216,17.8850961821216,3.75510451065634,8.0495064404518,0.447194802247322,1.63038465395815,6.77517221788419,0.376398456549122,8.53111890683967,16.0990128809036,0.894389604494644,6.58210812872295,6.79211911172227,4.03423542568169,5.71205069023873,7.66106196755924,9.56492920901451,11.4799734032342,429.333333333333,2.51072124756335,47.7037037037037,81.4484786627201,0.463522818707371,0.0231761409353685,2.31761409353685,6.92176775518066,101.116550298049,50.5582751490243,2.80879306383469,3.06682604837058,50.5582751490243,2.80879306383469,71.6342133989928,101.116550298049,5.61758612766937,18.3224812621373,50.5582751490243,-2.13162820728028E-14,8.06927281127151,11.6788324817461,15.7251562143643,19.6022939092872,23.5441424734574,429.333333333333,2.51072124756335,47.7037037037037,81.4484786627201,0.463522818707371,0.0231761409353685,2.31761409353685,6.92176775518066,101.116550298049,50.5582751490243,2.80879306383469,3.06682604837058,50.5582751490243,2.80879306383469,71.6342133989928,101.116550298049,5.61758612766937,18.3224812621373,50.5582751490243,-2.13162820728028E-14,8.06927281127151,11.6788324817461,15.7251562143643,19.6022939092872,23.5441424734574,429.333333333333,2.51072124756335,47.7037037037037,81.4484786627201,0.463522818707371,0.0231761409353685,2.31761409353685,6.92176775518066,101.116550298049,50.5582751490243,2.80879306383469,3.06682604837058,50.5582751490243,2.80879306383469,71.6342133989928,101.116550298049,5.61758612766937,18.3224812621373,50.5582751490243,-2.13162820728028E-14,8.06927281127151,11.6788324817461,15.7251562143643,19.6022939092872,23.5441424734574,429.333333333333,2.51072124756335,47.7037037037037,81.4484786627201,0.463522818707371,0.0231761409353685,2.31761409353685,6.92176775518066,101.116550298049,50.5582751490243,2.80879306383469,3.06682604837058,50.5582751490243,2.80879306383469,71.6342133989928,101.116550298049,5.61758612766937,18.3224812621373,50.5582751490243,-2.13162820728028E-14,8.06927281127151,11.6788324817461,15.7251562143643,19.6022939092872,23.5441424734574,429.333333333333,2.51072124756335,47.7037037037037,81.4484786627201,0.463522818707371,0.0231761409353685,2.31761409353685,6.92176775518066,101.116550298049,50.5582751490243,2.80879306383469,3.06682604837058,50.5582751490243,2.80879306383469,71.6342133989928,101.116550298049,5.61758612766937,18.3224812621373,50.5582751490243,-2.13162820728028E-14,8.06927281127151,11.6788324817461,15.7251562143643,19.6022939092872,23.5441424734574,429.333333333333,2.51072124756335,47.7037037037037,81.4484786627201,0.463522818707371,0.0231761409353685,2.31761409353685,6.92176775518066,101.116550298049,50.5582751490243,2.80879306383469,3.06682604837058,50.5582751490243,2.80879306383469,71.6342133989928,101.116550298049,5.61758612766937,18.3224812621373,50.5582751490243,-2.13162820728028E-14,8.06927281127151,11.6788324817461,15.7251562143643,19.6022939092872,23.5441424734574,41.8289179422654,0.244613555217927,3.6476575491406,5.40538179974788,0.270269089987394,27.0269089987394,3.80709629502172,30.1733149586086,24.0866574793043,1.33814763773913,2.48719776634734,4.01963352912398,0.223312973840221,6.02780691295164,28.9004877790158,1.60558265438976,11.6726631910128,5.13889270548058,2.94443897916644,4.32307601873993,5.23906610322262,6.49641420816351,7.65503992091049,8.93237966814589,3.6624606788709,0.20347003771505,1.01479134723991,0.0554480744812305,0.00308044858229058,19.4237511843578,1.07909728801988,2.31899959111833,41.8289179422654,0.244613555217927,3.6476575491406,5.40538179974788,0.270269089987394,27.0269089987394,3.80709629502172,30.1733149586086,24.0866574793043,1.33814763773913,2.48719776634734,4.01963352912398,0.223312973840221,6.02780691295164,28.9004877790158,1.60558265438976,11.6726631910128,5.13889270548058,2.94443897916644,4.32307601873993,5.23906610322262,6.49641420816351,7.65503992091049,8.93237966814589,3.6624606788709,0.20347003771505,1.01479134723991,0.0554480744812305,0.00308044858229058,19.4237511843578,1.07909728801988,2.31899959111833,41.8289179422654,0.244613555217927,3.6476575491406,5.40538179974788,0.270269089987394,27.0269089987394,3.80709629502172,30.1733149586086,24.0866574793043,1.33814763773913,2.48719776634734,4.01963352912398,0.223312973840221,6.02780691295164,28.9004877790158,1.60558265438976,11.6726631910128,5.13889270548058,2.94443897916644,4.32307601873993,5.23906610322262,6.49641420816351,7.65503992091049,8.93237966814589,3.6624606788709,0.20347003771505,1.01479134723991,0.0554480744812305,0.00308044858229058,19.4237511843578,1.07909728801988,2.31899959111833,41.8289179422654,0.244613555217927,3.6476575491406,5.40538179974788,0.270269089987394,27.0269089987394,3.80709629502172,30.1733149586086,24.0866574793043,1.33814763773913,2.48719776634734,4.01963352912398,0.223312973840221,6.02780691295164,28.9004877790158,1.60558265438976,11.6726631910128,5.13889270548058,2.94443897916644,4.32307601873993,5.23906610322262,6.49641420816351,7.65503992091049,8.93237966814589,3.6624606788709,0.20347003771505,1.01479134723991,0.0554480744812305,0.00308044858229058,19.4237511843578,1.07909728801988,2.31899959111833,41.8289179422654,0.244613555217927,3.6476575491406,5.40538179974788,0.270269089987394,27.0269089987394,3.80709629502172,30.1733149586086,24.0866574793043,1.33814763773913,2.48719776634734,4.01963352912398,0.223312973840221,6.02780691295164,28.9004877790158,1.60558265438976,11.6726631910128,5.13889270548058,2.94443897916644,4.32307601873993,5.23906610322262,6.49641420816351,7.65503992091049,8.93237966814589,3.6624606788709,0.20347003771505,1.01479134723991,0.0554480744812305,0.00308044858229058,19.4237511843578,1.07909728801988,2.31899959111833,56.6624179422654,0.331359169253014,4.47174088247394,4.42498411664053,0.221249205832027,22.1249205832027,4.30076231660658,37.0151617312195,34.9243308656098,1.94024060364499,2.777630569164,4.8102079930536,0.267233777391867,6.05585538562267,29.0214371226753,1.61230206237085,14.8951304235927,5.96513180737753,3.52145143590997,4.77119051724304,6.04433301185175,7.40589433255724,8.7991359552085,10.2258810286735,3.58574817964743,0.199208232202635,0.998243615901955,0.0472275416540553,0.00262375231411418,19.4280252674574,1.07933473708097,2.31917158733514,3.11412845453169,3.42809039630676,3.5091951028346,3.43090949804045,3.30446857795326,3.01599252994553,2.61138124417822,2.02649280016393,3.24809282112792,3.61384544378072,3.72954602535662,3.68969043817745,3.61136843168582,3.42141993776936,3.11193670564894,2.64586061753835,3.63633274294872,4.16513418320971,4.43639578825275,4.43627548118614,4.4229285760783,4.37084665950292,4.24708701896851,3.93062750427461,3.32692631928687,3.72407030200661,3.86589424238683,3.84150080074997,3.78358080862175,3.63441145013822,3.37029408108098,2.94884411964071,3.75506037577308,4.33860473415848,4.66591108527933,4.66469360801242,4.65875990110202,4.62867831120384,4.54871354485982,4.25766242275613,4.59625057991159,5.02735772860929,5.21796094764728,5.2176581355297,5.19110931190731,5.09170670324418,4.88406627447171,4.52178966400497,7.96929169500001,13.841401365,18.45520182,18.45520182,18.2454836175,17.4066108075,15.519146985,11.324782935,5.15450581999999,8.95256274,11.93675032,11.93675032,11.80110543,11.25852587,10.03772186,7.32482406,0.0321787799999996,0.0558894599999995,0.0745192799999997,0.0745192799999997,0.0736724699999997,0.0702852299999999,0.0626639400000001,0.0457277400000002,3.64355865499999,6.328286085,8.43771478,8.43771478,8.3418316575,7.9582991675,7.095351065,5.177688615,0.409428719999999,0.711113039999999,0.94815072,0.94815072,0.937376280000001,0.894278520000001,0.797308560000001,0.581819760000001,6.44614787597222,9.73877870583333,13.4058160681945,14.0019670965278,14.6042654767361,14.5638560795139,13.2060347402778,10.4436986972222,0.0526315789473691,5.29388012766873E-16,0.113636363636364,-0.0227272727272726,-0.126436781609196,-0.228915662650603,-0.108108108108109,-0.0740740740740749,0.0526315789473672,-7.87474649562718E-16,0.113636363636363,-0.022727272727273,-0.126436781609195,-0.228915662650602,-0.108108108108108,-0.0740740740740733,0.0526315789473584,-5.95938674998019E-15,0.113636363636362,-0.0227272727272747,-0.126436781609197,-0.228915662650602,-0.108108108108104,-0.074074074074068,0.0526315789473669,-8.90348788644039E-16,0.113636363636363,-0.0227272727272731,-0.126436781609196,-0.228915662650603,-0.108108108108108,-0.0740740740740735,0.0526315789473651,-2.07353103042561E-15,0.113636363636363,-0.0227272727272733,-0.126436781609196,-0.228915662650602,-0.108108108108107,-0.0740740740740719,0.0271927545455174,0.0380993886105603,0.147582527826262,0.0179576839559688,-0.09554007440994,-0.250786237358746,-0.111894258573349,-0.110333985151002,0.921052631578947,0.972222222222223,0.861742424242425,0.994318181818182,1.09514687100894,1.19477911646586,1.07732732732733,1.04423868312757,0.921052631578947,0.972222222222222,0.861742424242424,0.994318181818182,1.09514687100894,1.19477911646586,1.07732732732733,1.04423868312757,0.921052631578948,0.972222222222222,0.861742424242424,0.994318181818181,1.09514687100894,1.19477911646586,1.07732732732733,1.04423868312757,0.921052631578949,0.972222222222224,0.861742424242426,0.994318181818183,1.09514687100894,1.19477911646587,1.07732732732733,1.04423868312757,0.921052631578947,0.972222222222222,0.861742424242424,0.994318181818182,1.09514687100894,1.19477911646586,1.07732732732733,1.04423868312757,0.969617931039095,0.862100519382995,0.752872926479924,0.913116053830741,1.06777056165562,1.26264113272079,1.11745017535146,1.16127862485112,2,1.77777777777778,1.1875,1,0.388888888888889,0.259591836734694,0.114583333333333,0.0531620055429579,0.015625,0,0.1,0.065843621399177,0.040948275862069,0.0384615384615385,0.0176767676767677,0.0173061224489796,0.0127314814814815,0.0132905013857395,0.015625,0,0.321883308715753,4.14592514290837,3.6498991272289,3.49435119130432,3.19858693906879,2.89801517332272,2.78337113511972,2.64882199533468,2.31247767879744,4.15226050310903,3.66332318042913,3.52295828924975,3.22393627209652,2.91704382576175,2.81538318671211,2.68291534610683,2.33936693658888,4.18297650109944,3.7295599669295,3.6568473747783,3.34219784119469,3.02410725236669,2.97011670043967,2.8246143111819,2.4905499116367,4.15674783717091,3.67285714499273,3.54312315451647,3.24164363845866,2.93090164667635,2.83874686151384,2.70575179453844,2.35884630559716,4.19903574841847,3.76711866988569,3.71944537009513,3.40214594815445,3.09636941409902,3.03246995406823,2.89116601504937,2.6017587171121,4.9644313207979,4.58305995499183,4.22443836398077,4.04419451133892,3.78580364146132,3.65715282441813,3.50050428639445,3.19296154071427,2.23732045114831,1.96031445362833,1.87127328512562,1.6240517591147,1.35847382764739,1.22702292319181,1.13218301478481,1.0006376155934,2.21926967511545,1.89815944172729,1.83357814058011,1.557452990639,1.28654387692527,1.1701229467969,1.06106181007984,0.890240231412051,2.16993529769348,1.74605357705252,1.6818435036253,1.36642402492785,1.05437937060996,0.999430717132916,0.854525156873322,0.537067655818161,2.20883639364641,1.86132540914294,1.80987199336335,1.51795849246918,1.24133954295492,1.13641663152091,1.01879954255671,0.821116669002436,2.15612539266053,1.71397551888903,1.62164198735576,1.3112149750384,0.994096406653438,0.935495226311738,0.792677086158507,0.447043244205007,1.44656753569135,1.22804035777541,0.942954227392345,0.791019137323905,0.476676379451055,0.324009059806828,0.226614036392949,0.146175880137695,8.82520426189009,7.60359521760002,85.2862272608712,0,13.4774324839002,0,211.879835938626,0,211.879835938626,0,0,0,16.4287994794901,98.7636597447714,0,0,211.879835938626,115.192459224261,0,0,0,211.879835938626,0,115.192459224261,211.879835938626,115.192459224261,0,0,0,0,211.879835938626,0,115.192459224261,0,115.192459224261,211.879835938626,0,0,211.879835938626,21.0810277015002,94.1114315227613,0,0,115.192459224261,0,0,0,98.7636597447714,75.809979787441,0,98.7636597447714,8.82520426189009,9,0.5,18,0.5,10,0.555555555555556,14,0.777777777777778,24,1.33333333333333,12.8731168255139,0.715173156972995,4.47161669430009,0.248423149683339,13.6597339484708,0.758874108248379,4.42656145346683,0.245920080748157,0.273821852233078,0.0152123251240599,0.0555555555555556,0.277777777777778,0,3.22758578481631,0.161379289240816,5.22758578481632,29.3203702356868,1.46601851178434,11.3487614661991,0.567438073309956,18.8809769263418,82.6215892690172,4.13107946345086,4.78214602223618,0.239107301111809,7.78214602223618,41.4532992055955,2.07266496027977,0,0,0,0,0,3.22758578481631,0.161379289240816,5.22758578481632,29.3203702356868,1.46601851178434,6.82984531037324,0.341492265518662,6.69052354753459,30.3126130903288,1.51563065451644,4.70934994905453,0.235467497452726,5.49939690903659,29.1823174565799,1.45911587282899,3.26702988901356,0.163351494450678,5.26702988901356,29.4163473914711,1.47081736957356,4.22758578481632,0.211379289240816,5.22758578481632,29.3203702356868,1.46601851178434,12.6983061338198,9.88509957945399,7.8575532046769,3.68756275738415,10.8864840855688,7.17255070879575,3.63803437554499,1.47058823529412,12.6983061338198,9.88509957945399,12.6983061338198,9.88509957945399,12.6983061338198,9.88509957945399,12.6983061338198,9.88509957945399,12.6983061338198,9.88509957945399,4.00733318523247,3.43398720448515,5.58724865840025,5.9427993751267,7.50273821075485,8.30573114487586,9.61973109808682,10.6291745246639,11.8472167536239,12.9475455967313,14.131180053056,15.2707606232137,16.4434239525213,17.6001030879817,6.20455776256869,7.16780918431644,10.3476283535061,12.194814509873,14.8734747953165,17.0607051846552,19.5761407520888,21.9019680004833,24.3612094268659,26.7449091143363,29.1843566383805,31.5929290111522,34.0253577058947,36.4449494962731,4.7184988712951,4.55912624748669,7.09506437728713,7.87178800684172,9.8185047983174,11.02920367049,12.7378769510926,14.146979624353,15.7619033009319,17.2583984894683,18.8384998769279,20.3728288277341,21.9409681295102,23.4917689168801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.00733318523247,3.43398720448515,5.58724865840025,5.9427993751267,7.50273821075485,8.30573114487586,9.61973109808682,10.6291745246639,11.8472167536239,12.9475455967313,14.131180053056,15.2707606232137,16.4434239525213,17.6001030879817,5.37063802812766,6.92853781816467,8.60135049942296,10.3460878673066,12.1372315482392,13.9591614503004,15.8021741734776,17.6601594310401,19.5291942368544,21.4066896115388,23.2908758666782,25.1804938168229,27.0746098168956,28.9725045700723,4.55387689160054,5.76832099579377,7.08673793451058,8.45590272297313,9.86577270499789,11.3058620881252,12.769155452119,3.22758578481631,2.51657981745153,2.19939039092748,1.55240945720048,1.47289203439597,1.4142135623731,1,1,0.277114070678548,-0.287335822120801,-0.422842852665569,-0.863391466586122,-0.999999999999999,-1,-1.4142135623731,11.3487614661991,8.36127803481189,6.71987906599118,3.64144818136095,3.17523051081607,2.94218628586807,2.44948974278318,2.18853826926619,0.483983077411973,-0.611309323424791,-1.09253779408115,-1.87318406811967,-2.24777331012697,-2.44948974278318,-3.38876114441132,4.78214602223618,3.68583472604684,3.08560686026641,2.25633808924952,2.14883749314689,3.22758578481631,2.51657981745153,2.19939039092748,1.55240945720048,1.47289203439597,1.4142135623731,1,1,0.277114070678548,-0.287335822120801,-0.422842852665569,-0.863391466586122,-0.999999999999999,-1,-1.4142135623731,11.3487614661991,8.36127803481189,6.71987906599118,3.64144818136095,3.17523051081607,2.94218628586807,2.44948974278318,2.18853826926619,0.483983077411973,-0.611309323424791,-1.09253779408115,-1.87318406811967,-2.24777331012697,-2.44948974278318,-3.38876114441132,4.78214602223618,3.68583472604684,3.08560686026641,2.25633808924952,2.14883749314689,1.66724513854781,1.5,1.28496105981864,0.315680213485463,-0.375851897990443,-0.63414021620262,-1.09895182992008,-1.36843633225771,-1.5,-1.71677294877221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22758578481631,2.51657981745153,2.19939039092748,1.55240945720048,1.47289203439597,1.4142135623731,1,1,0.277114070678548,-0.287335822120801,-0.422842852665569,-0.863391466586122,-0.999999999999999,-1,-1.4142135623731,6.82984531037324,5.97986413118414,5.38305967265019,4.16648250743597,3.86780325655979,3.61655252059963,3.54136157303432,3.33912901359132,2.73220855973582,2.54162895764588,2.24610008027369,2,2,1.51668653873124,1.30890074425206,4.70934994905453,3.98021570583721,3.61776346228458,3.00752306542011,2.93480991495622,2.63956771167966,2.5,2.32309173613308,1.47883718292454,1.07806512711402,1.04928636767676,0.602918918121196,0.5,0.287294461004219,-0.13429809349446,3.26702988901356,2.60249904600264,2.27905896585439,1.5725900326927,1.47474377679174,1.4142135623731,1.06875405258924,1,0.335284370418202,-0.257614498949853,-0.422761114321473,-0.785649414202269,-0.941492558592141,-0.999999999999999,-1.4142135623731,4.22758578481632,3.51657981745152,3.19939039092748,2.55240945720048,2.47289203439597,2.4142135623731,2,2,1.27711407067855,0.712664177879202,0.577157147334428,0.136608533413878,0,0,-0.414213562373094,1,3,0,0,0,0,0,14,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25321192365835,0,3.69973796926178,0,19.8450551146384,0,0,1.49180555555556,5.5435227702192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,9,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,20,27,29,26,22,15,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08746284125034,3.16992500144231,-0.981637513409912,77.8026,0,0,5.31789410720366,28.2799977354314,5.5016,30.26760256,0,0,335.215946843853,140.760633952399,231.7,-2211.98156682028,-5.91020999112311,-6.37199940184348,-6.54789410720366,0,1,0.75,0.666666666666667,0.833333333333333,0.6,0,0.833333333333333,1,0.669047619047619,0.833333333333333,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
